task_id,true_label,contrast,base_condition,compare_condition,js_bits,base_dist,compare_dist
gsm8k_0196,calculator,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0197,calculator,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0198,calculator,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0199,calculator,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0000,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0001,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0002,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0003,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0004,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0005,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0006,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.25, 0.75, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0007,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0008,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0009,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0010,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0011,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0012,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0013,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0014,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0015,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0016,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0017,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0018,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0019,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0020,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0021,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0022,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0023,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0024,search,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0025,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0026,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0027,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0028,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0029,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0030,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0031,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0032,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0033,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0034,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0035,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[1.0, 0.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0036,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0037,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0038,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0039,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0040,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0041,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0042,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0043,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0044,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0045,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0046,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0047,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0048,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0049,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0050,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0051,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[1.0, 0.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0052,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0053,search,neutral_replay,wild,neutral_replay,0.2054347798626842,"[0.125, 0.875, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0054,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0055,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0056,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0057,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0058,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0059,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0060,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0061,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0062,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0063,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0064,search,neutral_replay,wild,neutral_replay,0.06550784501721568,"[1.0, 0.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0065,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0066,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0067,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0068,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0069,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.375, 0.625, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0070,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0071,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0072,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0073,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0074,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0075,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0076,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0077,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0078,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0079,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0080,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0081,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0082,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0083,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0084,search,neutral_replay,wild,neutral_replay,0.12425601093475921,"[0.875, 0.125, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0085,search,neutral_replay,wild,neutral_replay,0.06550784501721568,"[0.0, 1.0, 0.0]","[0.125, 0.875, 0.0]"
hotpotqa_0086,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0087,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0088,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0089,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0090,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0091,search,neutral_replay,wild,neutral_replay,0.10584334459644852,"[0.25, 0.75, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0092,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0093,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0094,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0095,search,neutral_replay,wild,neutral_replay,0.18872187554086717,"[0.75, 0.25, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0096,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0097,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0098,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0099,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0100,search,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0101,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0102,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0103,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0104,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0105,search,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0106,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0107,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0108,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0109,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0110,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0111,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0112,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0113,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0114,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0115,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0116,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0117,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0118,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0119,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0120,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0121,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0122,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0123,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0124,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0125,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0126,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0127,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0128,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0129,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0130,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0131,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0132,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0133,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0134,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0135,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0136,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0137,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0138,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0139,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0140,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0141,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0142,search,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0143,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0144,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0145,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0146,search,neutral_replay,wild,neutral_replay,0.0,"[0.75, 0.25, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0147,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0148,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0149,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0150,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0151,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0152,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0153,search,neutral_replay,wild,neutral_replay,0.4564355568004036,"[0.125, 0.875, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0154,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[1.0, 0.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0155,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0156,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0157,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0158,search,neutral_replay,wild,neutral_replay,0.2054347798626842,"[0.125, 0.875, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0159,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0160,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0161,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0162,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0163,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0164,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0165,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0166,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0167,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0168,search,neutral_replay,wild,neutral_replay,0.2054347798626842,"[0.875, 0.125, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0169,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0170,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0171,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0172,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0173,search,neutral_replay,wild,neutral_replay,0.21899525866266342,"[0.0, 1.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0174,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0175,search,neutral_replay,wild,neutral_replay,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0176,search,neutral_replay,wild,neutral_replay,0.1379253809700299,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]"
hotpotqa_0177,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0178,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0179,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0180,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0181,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0182,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0183,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0184,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0185,search,neutral_replay,wild,neutral_replay,0.7169171866886992,"[0.0, 1.0, 0.0]","[0.875, 0.125, 0.0]"
hotpotqa_0186,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0187,search,neutral_replay,wild,neutral_replay,0.5487949406953986,"[0.0, 1.0, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0188,search,neutral_replay,wild,neutral_replay,0.3112781244591329,"[0.125, 0.875, 0.0]","[0.75, 0.25, 0.0]"
hotpotqa_0189,search,neutral_replay,wild,neutral_replay,0.31127812445913283,"[0.0, 1.0, 0.0]","[0.5, 0.5, 0.0]"
hotpotqa_0190,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[0.0, 1.0, 0.0]","[0.625, 0.375, 0.0]"
hotpotqa_0191,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0192,search,neutral_replay,wild,neutral_replay,0.4188212310720749,"[1.0, 0.0, 0.0]","[0.375, 0.625, 0.0]"
hotpotqa_0193,search,neutral_replay,wild,neutral_replay,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
